Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
1548 Trimble Crt,https://www.zoocasa.com/mississauga-on-real-estate/1548-trimble-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,700,000","List Price$2,499,850",2 months ,3 Bed,5 Bath,N/A sqft
305 - 4879 Kimbermount Ave,https://www.zoocasa.com/mississauga-on-real-estate/305-4879-kimbermount-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F588afb63-38c1-4248-a472-a6f7e71add05.jpg&w=640&q=75,Sold,"$718,000","List Price$629,000",2 months ,2 Bed,1 Bath,700–799 sqft
1804 - 25 Trailwood Dr,https://www.zoocasa.com/mississauga-on-real-estate/1804-25-trailwood-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$650,000","List Price$589,900",2 months ,2 Bed,2 Bath,1000–1199 sqft
6802 Montevideo Rd,https://www.zoocasa.com/mississauga-on-real-estate/6802-montevideo-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F29981903-0e0a-427c-8788-096e3a643b8c.jpg&w=640&q=75,Sold,"$1,350,000","List Price$1,199,000",2 months ,4 Bed,2 Bath,N/A sqft
911 Stonebridge Ave,https://www.zoocasa.com/mississauga-on-real-estate/911-stonebridge-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc03e1316-51de-40ae-aa25-368714a5ab30.jpg&w=640&q=75,Sold,"$1,775,000","List Price$1,849,900",2 months ,4 Bed,4 Bath,2000–2500 sqft
10 - 1241 Parkwest Pl,https://www.zoocasa.com/mississauga-on-real-estate/10-1241-parkwest-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,031,000","List Price$729,000",Sold 2 Months Ago,3 Bed,3 Bath,1400–1599 sqft
610 - 1359 Rathburn Rd E,https://www.zoocasa.com/mississauga-on-real-estate/610-1359-rathburn-rd-e,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F89894383-76a4-48f5-bc83-175105a34064.jpg&w=640&q=75,Sold,"$630,000","List Price$499,000",Sold 2 Months Ago,1 Bed,1 Bath,500–599 sqft
7012 Tamar Mews,https://www.zoocasa.com/mississauga-on-real-estate/7012-tamar-mews,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0d6184f2-2de3-4156-9c73-3c9afab32f0a.jpg&w=640&q=75,Sold,"$1,250,000","List Price$999,000",2 months ,3 Bed,3 Bath,N/A sqft
805 - 155 Hillcrest Ave,https://www.zoocasa.com/mississauga-on-real-estate/805-155-hillcrest-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F78a6e2a4-784a-4df3-a963-e8e7113ea4f3.jpg&w=640&q=75,Sold,"$657,000","List Price$665,000",2 months ,1 Bed,1 Bath,900–999 sqft
213 - 1000 Cedarglen Gate,https://www.zoocasa.com/mississauga-on-real-estate/213-1000-cedarglen-gate,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe4c1a1c0-892c-4a13-b9b2-29568f4caa55.jpg&w=640&q=75,Sold,"$620,000","List Price$599,999",Sold 2 Months Ago,2 Bed,1 Bath,1200–1399 sqft
613 - 35 Watergarden Dr,https://www.zoocasa.com/mississauga-on-real-estate/613-35-watergarden-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$955,000","List Price$959,000",2 months ,2 Bed,2 Bath,1000–1199 sqft
3343 Jolliffe Ave,https://www.zoocasa.com/mississauga-on-real-estate/3343-jolliffe-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,585,000","List Price$1,299,999",2 months ,3 Bed,4 Bath,N/A sqft
22 Joymar Dr,https://www.zoocasa.com/mississauga-on-real-estate/22-joymar-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,522,700","List Price$2,198,888",Sold 2 Months Ago,4 Bed,5 Bath,3000–3500 sqft
210 - 2900 Battleford Rd,https://www.zoocasa.com/mississauga-on-real-estate/210-2900-battleford-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$730,000","List Price$599,990",2 months ,3 Bed,1 Bath,900–999 sqft
2511 - 3504 Hurontario St,https://www.zoocasa.com/mississauga-on-real-estate/2511-3504-hurontario-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$696,000","List Price$549,900",2 months ,1 Bed,1 Bath,600–699 sqft
2931 Crosscurrent Dr,https://www.zoocasa.com/mississauga-on-real-estate/2931-crosscurrent-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,551,000","List Price$1,449,000",2 months ,3 Bed,4 Bath,N/A sqft
905 - 223 Webb Dr,https://www.zoocasa.com/mississauga-on-real-estate/905-223-webb-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$722,000","List Price$659,000",Sold 2 Months Ago,1 Bed,2 Bath,700–799 sqft
505 Cavell Dr,https://www.zoocasa.com/mississauga-on-real-estate/505-cavell-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,200,000","List Price$999,900",2 months ,3 Bed,2 Bath,1100–1500 sqft
2077 Feldwood Rd,https://www.zoocasa.com/mississauga-on-real-estate/2077-feldwood-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,500,000","List Price$2,499,900",2 months ,4 Bed,5 Bath,N/A sqft
7134 Terragar Blvd,https://www.zoocasa.com/mississauga-on-real-estate/7134-terragar-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,050,000","List Price$1,599,999",2 months ,4 Bed,6 Bath,N/A sqft
2553 Strathmore Cres,https://www.zoocasa.com/mississauga-on-real-estate/2553-strathmore-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,835,000","List Price$1,399,000",Sold 2 Months Ago,4 Bed,3 Bath,2000–2500 sqft
3421 Scotch Pine Gate,https://www.zoocasa.com/mississauga-on-real-estate/3421-scotch-pine-gate,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,280,000","List Price$1,150,000",Sold 2 Months Ago,4 Bed,4 Bath,1500–2000 sqft
7244 Triumph Lane,https://www.zoocasa.com/mississauga-on-real-estate/7244-triumph-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,155,000","List Price$918,900",2 months ,3 Bed,3 Bath,1600–1799 sqft
202 Queen St W,https://www.zoocasa.com/mississauga-on-real-estate/202-queen-st-w,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,500,000","List Price$1,498,800",Sold 2 Months Ago,4 Bed,3 Bath,N/A sqft
8 Saddlecreek Crt,https://www.zoocasa.com/brampton-on-real-estate/8-saddlecreek-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,600,000","List Price$1,399,900",2 months ,4 Bed,5 Bath,N/A sqft
3066 Lavenham Pl,https://www.zoocasa.com/mississauga-on-real-estate/3066-lavenham-pl,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffd2a9e9d-4ba3-43c5-a1b7-0a4eb23778d0.jpg&w=640&q=75,Sold,"$1,265,000","List Price$1,088,888",2 months ,3 Bed,3 Bath,1500–2000 sqft
256 Barondale Dr,https://www.zoocasa.com/mississauga-on-real-estate/256-barondale-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7cfda6b5-7a78-4766-a21d-7ffa28f24eeb.jpg&w=640&q=75,Sold,"$2,020,000","List Price$1,899,000",2 months ,4 Bed,5 Bath,2500–3000 sqft
4453 Full Moon Circ,https://www.zoocasa.com/mississauga-on-real-estate/4453-full-moon-cir,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,352,000","List Price$1,149,000",2 months ,3 Bed,4 Bath,1100–1500 sqft
42 - 80 Strathaven Dr,https://www.zoocasa.com/mississauga-on-real-estate/42-80-strathaven-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8a013f50-bbf8-4e0a-95e1-8655a0323300.jpg&w=640&q=75,Sold,"$900,000","List Price$899,900",2 months ,3 Bed,3 Bath,1400–1599 sqft
3804 - 50 Absolute Ave,https://www.zoocasa.com/mississauga-on-real-estate/3804-50-absolute-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffea2c60d-484a-41d4-8e51-dae501622cf3.jpg&w=640&q=75,Sold,"$628,000","List Price$569,900",2 months ,1 Bed,1 Bath,600–699 sqft
2801 - 70 Absolute Ave,https://www.zoocasa.com/mississauga-on-real-estate/2801-70-absolute-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$940,000","List Price$940,000",Sold 2 Months Ago,3 Bed,2 Bath,1200–1399 sqft
3788 Forest Bluff Cres,https://www.zoocasa.com/mississauga-on-real-estate/3788-forest-bluff-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F21ce9814-6773-4b87-8191-606e03f1c3d7.jpg&w=640&q=75,Sold,"$1,582,000","List Price$1,399,000",Sold 2 Months Ago,3 Bed,3 Bath,1500–2000 sqft
514 - 550 Webb Dr,https://www.zoocasa.com/mississauga-on-real-estate/514-550-webb-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$730,000","List Price$599,000",2 months ,2 Bed,1 Bath,1000–1199 sqft
104 - 2091 Hurontario St,https://www.zoocasa.com/mississauga-on-real-estate/104-2091-hurontario-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$567,000","List Price$499,000",2 months ,1 Bed,1 Bath,500–599 sqft
94 - 6950 Tenth Line W,https://www.zoocasa.com/mississauga-on-real-estate/94-6950-tenth-line-w,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F642b8a3c-69fe-46ec-8c68-d8945dd8626d.jpg&w=640&q=75,Sold,"$960,000","List Price$799,990",2 months ,3 Bed,3 Bath,1600–1799 sqft
1574 Adamson St,https://www.zoocasa.com/mississauga-on-real-estate/1574-adamson-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F819cc6d9-b18f-4b8c-bbb3-d47106e6e9c2.jpg&w=640&q=75,Sold,"$1,930,000","List Price$2,099,000",2 months ,3 Bed,3 Bath,1500–2000 sqft
7079 Pond St,https://www.zoocasa.com/mississauga-on-real-estate/7079-pond-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,550,000","List Price$2,599,000",2 months ,4 Bed,4 Bath,3000–3500 sqft
302 - 330 Burnhamthorpe Rd W,https://www.zoocasa.com/mississauga-on-real-estate/302-330-burnhamthorpe-rd-w,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$778,000","List Price$599,999",2 months ,2 Bed,2 Bath,800–899 sqft
3356 Clanfield Cres,https://www.zoocasa.com/mississauga-on-real-estate/3356-clanfield-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Feb032a9e-97fd-4ff2-8682-a5c7688e4b84.jpg&w=640&q=75,Sold,"$1,200,000","List Price$1,300,000",Sold 2 Months Ago,3 Bed,2 Bath,1500–2000 sqft
676 Rossellini Dr,https://www.zoocasa.com/mississauga-on-real-estate/676-rossellini-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7b270c1e-e81d-40dc-9823-a712960c8eda.jpg&w=640&q=75,Sold,"$1,502,000","List Price$1,199,000",2 months ,4 Bed,4 Bath,2000–2500 sqft
134 - 1055 Shawnmarr Rd,https://www.zoocasa.com/mississauga-on-real-estate/134-1055-shawnmarr-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$999,999","List Price$1,000,000",2 months ,3 Bed,2 Bath,1200–1399 sqft
877 Stainton Dr,https://www.zoocasa.com/mississauga-on-real-estate/877-stainton-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,400,000","List Price$1,099,000",2 months ,4 Bed,3 Bath,2000–2500 sqft
3605 Waterfall Cres,https://www.zoocasa.com/mississauga-on-real-estate/3605-waterfall-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F59121a4b-9b7d-4a59-8f14-e08e20ff261b.jpg&w=640&q=75,Sold,"$1,586,000","List Price$1,399,000",2 months ,4 Bed,3 Bath,N/A sqft
42 - 1055 Shawnmarr Rd,https://www.zoocasa.com/mississauga-on-real-estate/42-1055-shawnmarr-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4b556256-906b-49fa-ba27-73a3fec23136.jpg&w=640&q=75,Sold,"$975,000","List Price$1,024,900",Sold 2 Months Ago,3 Bed,2 Bath,1200–1399 sqft
1037 Vanier Dr,https://www.zoocasa.com/mississauga-on-real-estate/1037-vanier-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,375,000","List Price$1,895,000",2 months ,4 Bed,4 Bath,2500–3000 sqft
3330 Victory Cres,https://www.zoocasa.com/mississauga-on-real-estate/3330-victory-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4927041c-497e-4ca8-822c-8261fa957bfb.jpg&w=640&q=75,Sold,"$1,161,000","List Price$999,999",2 months ,3 Bed,3 Bath,N/A sqft
34 Owen Dr,https://www.zoocasa.com/toronto-on-real-estate/34-owen-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,100,000","List Price$1,799,999",2 months ,3 Bed,4 Bath,N/A sqft
31 - 1725 The Chase,https://www.zoocasa.com/mississauga-on-real-estate/31-1725-the-chase,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,265,007","List Price$1,269,000",2 months ,3 Bed,4 Bath,1600–1799 sqft
1492 Indian Grve,https://www.zoocasa.com/mississauga-on-real-estate/1492-indian-grve,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$6,300,000","List Price$6,900,000",Sold 2 Months Ago,6 Bed,9 Bath,5000 sqft
2603 - 360 Square One Dr,https://www.zoocasa.com/mississauga-on-real-estate/2603-360-square-one-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fee68ce3a-1ea0-444a-97fb-dc5565c5e2d9.jpg&w=640&q=75,Sold,"$695,000","List Price$599,000",2 months ,1 Bed,1 Bath,600–699 sqft
2207 - 3880 Duke Of York Blvd,https://www.zoocasa.com/mississauga-on-real-estate/2207-3880-duke-of-york-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6feec072-e189-465e-b3fb-32dc4320088c.jpg&w=640&q=75,Sold,"$855,000","List Price$849,900",2 months ,2 Bed,2 Bath,1200–1399 sqft
6508 Spinnaker Circ,https://www.zoocasa.com/mississauga-on-real-estate/6508-spinnaker-cir,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,721,000","List Price$1,750,000",2 months ,4 Bed,4 Bath,2000–2500 sqft
7397 Jaysnest Rd,https://www.zoocasa.com/mississauga-on-real-estate/7397-jaysnest-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,207,000","List Price$999,999",Sold 2 Months Ago,3 Bed,3 Bath,N/A sqft
1742 Pengilley Pl,https://www.zoocasa.com/mississauga-on-real-estate/1742-pengilley-pl,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7b9111e5-a8ca-4ccd-abc5-6e024411e766.jpg&w=640&q=75,Sold,"$2,549,900","List Price$2,549,900",Sold 2 Months Ago,4 Bed,4 Bath,N/A sqft
1808 - 388 Prince Of Wales Dr,https://www.zoocasa.com/mississauga-on-real-estate/1808-388-prince-of-wales-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$821,000","List Price$599,000",2 months ,2 Bed,2 Bath,800–899 sqft
305 - 1110 Walden Circ,https://www.zoocasa.com/mississauga-on-real-estate/305-1110-walden-cir,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$765,000","List Price$600,000",2 months ,2 Bed,2 Bath,800–899 sqft
56 - 1480 Britannia Rd W,https://www.zoocasa.com/mississauga-on-real-estate/56-1480-britannia-rd-w,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F66788cf1-5071-49ea-9fee-0a6b2d6b03c5.jpg&w=640&q=75,Sold,"$1,150,000","List Price$949,000",Sold 2 Months Ago,3 Bed,3 Bath,1400–1599 sqft
1533 Liveoak Dr,https://www.zoocasa.com/mississauga-on-real-estate/1533-liveoak-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,510,000","List Price$1,299,000",2 months ,3 Bed,3 Bath,N/A sqft
1707 - 70 Absolute Ave,https://www.zoocasa.com/mississauga-on-real-estate/1707-70-absolute-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F253498d1-89a7-459d-ba7b-866e456f27a4.jpg&w=640&q=75,Sold,"$700,000","List Price$549,000",2 months ,1 Bed,1 Bath,600–699 sqft
3072 Knob Hill,https://www.zoocasa.com/mississauga-on-real-estate/3072-knob-hill,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,600,000","List Price$1,499,800",2 months ,4 Bed,4 Bath,2000–2500 sqft
1201 - 220 Burnhamthorpe Rd W,https://www.zoocasa.com/mississauga-on-real-estate/1201-220-burnhamthorpe-rd-w,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$750,000","List Price$679,900",2 months ,1 Bed,2 Bath,700–799 sqft
483 Avonwood Dr,https://www.zoocasa.com/mississauga-on-real-estate/483-avonwood-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa401633a-1406-48ec-98e7-4082735bfce9.jpg&w=640&q=75,Sold,"$1,799,000","List Price$1,799,000",2 months ,3 Bed,2 Bath,N/A sqft
1295 Queen Victoria Ave,https://www.zoocasa.com/mississauga-on-real-estate/1295-queen-victoria-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$3,001,000","List Price$2,700,000",2 months ,3 Bed,4 Bath,2500–3000 sqft
1808 - 4470 Tucana Crt,https://www.zoocasa.com/mississauga-on-real-estate/1808-4470-tucana-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$700,000","List Price$699,900",2 months ,2 Bed,2 Bath,900–999 sqft
176 Tuscadero Cres,https://www.zoocasa.com/mississauga-on-real-estate/176-tuscadero-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,475,000","List Price$999,888",2 months ,4 Bed,4 Bath,N/A sqft
1810 - 75 Eglinton Ave W,https://www.zoocasa.com/mississauga-on-real-estate/1810-75-eglinton-ave-w,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1d0aa8e5-f44f-4fe8-b8f7-8d39766ede2d.jpg&w=640&q=75,Sold,"$682,000","List Price$569,900",2 months ,1 Bed,1 Bath,500–599 sqft
1821 Hyde Mill Cres,https://www.zoocasa.com/mississauga-on-real-estate/1821-hyde-mill-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,008,500","List Price$799,000",2 months ,3 Bed,3 Bath,1200–1399 sqft
721 - 4055 Parkside Village Dr,https://www.zoocasa.com/mississauga-on-real-estate/721-4055-parkside-village-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd5177c5a-e17f-404b-8f46-fe929d2d17bc.jpg&w=640&q=75,Sold,"$770,000","List Price$799,000",2 months ,2 Bed,2 Bath,700–799 sqft
1711 The Pines,https://www.zoocasa.com/mississauga-on-real-estate/1711-the-pines,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$3,950,000","List Price$3,998,000",Sold 2 Months Ago,4 Bed,5 Bath,3500–5000 sqft
502 - 2900 Battleford Rd,https://www.zoocasa.com/mississauga-on-real-estate/502-2900-battleford-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$615,000","List Price$499,000",Sold 2 Months Ago,2 Bed,1 Bath,800–899 sqft
76 - 1812 Burnhamthorpe Rd E,https://www.zoocasa.com/mississauga-on-real-estate/76-1812-burnhamthorpe-rd-e,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa3876382-62b8-4fa2-92ce-186a48f71957.jpg&w=640&q=75,Sold,"$1,405,000","List Price$1,089,000",2 months ,3 Bed,3 Bath,N/A sqft
510 - 1 Elm Dr W,https://www.zoocasa.com/mississauga-on-real-estate/510-1-elm-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$675,000","List Price$659,900",2 months ,1 Bed,1 Bath,600–699 sqft
79 - 5260 Mcfarren Blvd,https://www.zoocasa.com/mississauga-on-real-estate/79-5260-mcfarren-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9e9b077a-50e3-439d-82e7-74fe32f64293.jpg&w=640&q=75,Sold,"$1,180,000","List Price$899,000",Sold 2 Months Ago,3 Bed,3 Bath,1400–1599 sqft
1006 - 335 Webb Dr,https://www.zoocasa.com/mississauga-on-real-estate/1006-335-webb-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$860,000","List Price$599,000",Sold 2 Months Ago,2 Bed,2 Bath,1000–1199 sqft
04 - 5710 Long Valley Rd,https://www.zoocasa.com/mississauga-on-real-estate/04-5710-long-valley-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,080,000","List Price$999,786",2 months ,3 Bed,4 Bath,2000–2249 sqft
46 - 2655 Gananoque Dr,https://www.zoocasa.com/mississauga-on-real-estate/46-2655-gananoque-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa82462df-471f-42c3-8566-9db3d7a46e1b.jpg&w=640&q=75,Sold,"$940,000","List Price$739,999",2 months ,3 Bed,2 Bath,1400–1599 sqft
3218 Barwell Rd,https://www.zoocasa.com/mississauga-on-real-estate/3218-barwell-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F73c65347-2a30-4ead-8f7b-3155c1a3589a.jpg&w=640&q=75,Sold,"$1,680,000","List Price$1,499,000",2 months ,4 Bed,3 Bath,2000–2500 sqft
1505 - 4460 Tucana Crt,https://www.zoocasa.com/mississauga-on-real-estate/1505-4460-tucana-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8e13634a-6098-40d2-9d94-e0f48af88f1f.jpg&w=640&q=75,Sold,"$780,000","List Price$699,900",2 months ,2 Bed,2 Bath,900–999 sqft
2450 Mainroyal St,https://www.zoocasa.com/mississauga-on-real-estate/2450-mainroyal-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd5627420-053f-4b44-ac62-36e622cdd861.jpg&w=640&q=75,Sold,"$1,340,000","List Price$1,048,800",2 months ,3 Bed,4 Bath,N/A sqft
749 Village Green Blvd,https://www.zoocasa.com/mississauga-on-real-estate/749-village-green-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffee92c64-8ea0-42fa-a86d-053b2fd7bf65.jpg&w=640&q=75,Sold,"$1,321,000","List Price$998,000",2 months ,4 Bed,4 Bath,1400–1599 sqft
